0.0008454322814941406,1
1.5398054122924805,0
1.541809320449829,1
2.251091718673706,1
2.251936197280884,1
2.2529501914978027,1
2.2589352130889893,1
2.27646541595459,1
2.27646541595459,1
2.3004696369171143,1
2.301468849182129,1
2.301468849182129,1
2.310474157333374,1
2.3274760246276855,1
2.3274760246276855,1
2.3284716606140137,1
2.350466251373291,1
2.350466251373291,1
2.351466655731201,1
2.351466655731201,1
2.352466583251953,1
2.352466583251953,1
2.3534672260284424,1
2.360476016998291,1
2.377108097076416,1
2.377108097076416,1
2.37807297706604,1
2.3790760040283203,1
2.3790760040283203,1
2.3800911903381348,1
2.381074905395508,1
2.381074905395508,1
2.4171600341796875,1
2.418069839477539,1
2.418069839477539,1
2.4190728664398193,1
2.4334304332733154,1
2.434277057647705,1
2.434277057647705,1
2.4412784576416016,1
2.44227933883667,1
2.44327712059021,1
2.44327712059021,1
2.4442787170410156,1
2.4442787170410156,1
2.4452764987945557,1
2.4452764987945557,1
2.4452764987945557,1
2.4752461910247803,1
2.4762444496154785,1
2.4772450923919678,1
2.478243827819824,1
2.478243827819824,1
2.4792423248291016,1
2.4792423248291016,1
2.4802417755126953,1
2.4802417755126953,1
2.4802417755126953,1
2.501439332962036,1
2.5024499893188477,1
2.507446050643921,1
2.5084428787231445,1
2.5084428787231445,1
2.509441614151001,1
2.509441614151001,1
2.5104451179504395,1
2.528447151184082,1
2.528447151184082,1
2.5294439792633057,1
2.530447006225586,1
2.550440549850464,1
2.550440549850464,1
2.550440549850464,1
2.5514395236968994,1
2.5514395236968994,1
2.55244517326355,1
2.557448387145996,1
2.558441400527954,1
2.575441598892212,1
2.575441598892212,1
2.5764410495758057,1
2.5764410495758057,1
2.577441930770874,1
2.577441930770874,1
2.5994930267333984,1
2.6004412174224854,1
2.6014420986175537,1
2.6014420986175537,1
2.6254451274871826,1
2.6264426708221436,1
2.6264426708221436,1
2.6274449825286865,1
2.6284430027008057,1
2.6284430027008057,1
2.635441780090332,1
2.6364450454711914,1
2.6424427032470703,1
2.649491786956787,1
2.6504452228546143,1
2.6504452228546143,1
2.6514437198638916,1
2.6524529457092285,1
